2018-11-28 22:28:36,526 @@@@smoothness_penalty_weight:0.0001
2018-11-28 22:28:36,527 @@@@smoothness_penalty_bias:-1.0
2018-11-28 22:28:36,527 @@@@ABCVar_penalty_weight:0.0
2018-11-28 22:28:36,527 @@@@prefix:output/-1-1-0.yaml/2007_trainval_2012_trainval/first
2018-11-28 22:30:19,031 Epoch[0] Batch [100]	Speed: 4.37 samples/sec	Train-SmoothnessLoss=999.999838,	ABCVarPenalty=0.000000,	APenalty=0.000096,	BPenalty=0.000151,	CPenalty=0.000003,	RCNNAcc=0.706103,	
2018-11-29 03:34:11,456 Epoch[2] Batch [3800]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=197.508443,	ABCVarPenalty=0.133709,	APenalty=1192.045001,	BPenalty=369.803755,	CPenalty=2140.542696,	RCNNAcc=0.871508,	
2018-11-29 03:35:41,746 Epoch[2] Batch [3900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=196.861858,	ABCVarPenalty=0.133903,	APenalty=1189.377747,	BPenalty=369.392742,	CPenalty=2143.874563,	RCNNAcc=0.871520,	
2018-11-29 03:37:11,816 Epoch[2] Batch [4000]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=196.600682,	ABCVarPenalty=0.133936,	APenalty=1191.470401,	BPenalty=368.892149,	CPenalty=2145.655956,	RCNNAcc=0.871851,	
2018-11-29 03:38:41,588 Epoch[2] Batch [4100]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=196.702326,	ABCVarPenalty=0.134186,	APenalty=1190.327933,	BPenalty=368.105579,	CPenalty=2150.746112,	RCNNAcc=0.871892,	
2018-11-29 03:40:11,390 Epoch[2] Batch [4200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=198.132238,	ABCVarPenalty=0.134292,	APenalty=1191.819282,	BPenalty=367.626360,	CPenalty=2158.926846,	RCNNAcc=0.871711,	
2018-11-29 03:41:41,267 Epoch[2] Batch [4300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=197.656978,	ABCVarPenalty=0.133405,	APenalty=1193.328740,	BPenalty=366.811403,	CPenalty=2157.057409,	RCNNAcc=0.871593,	
2018-11-29 03:43:11,413 Epoch[2] Batch [4400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=199.618565,	ABCVarPenalty=0.133839,	APenalty=1198.168199,	BPenalty=365.137343,	CPenalty=2162.049937,	RCNNAcc=0.871583,	
2018-11-29 03:44:41,329 Epoch[2] Batch [4500]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=201.319148,	ABCVarPenalty=0.135240,	APenalty=1203.088693,	BPenalty=364.150974,	CPenalty=2165.471892,	RCNNAcc=0.871755,	
2018-11-29 03:46:11,594 Epoch[2] Batch [4600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=201.217983,	ABCVarPenalty=0.136236,	APenalty=1204.182442,	BPenalty=363.433965,	CPenalty=2166.794376,	RCNNAcc=0.871842,	
2018-11-29 03:47:41,628 Epoch[2] Batch [4700]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=199.885269,	ABCVarPenalty=0.136435,	APenalty=1204.259165,	BPenalty=362.269462,	CPenalty=2166.183550,	RCNNAcc=0.872002,	
2018-11-29 03:49:12,129 Epoch[2] Batch [4800]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=197.771855,	ABCVarPenalty=0.136291,	APenalty=1204.972889,	BPenalty=360.628246,	CPenalty=2159.823595,	RCNNAcc=0.872326,	
2018-11-29 03:50:42,055 Epoch[2] Batch [4900]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=196.489749,	ABCVarPenalty=0.135916,	APenalty=1206.428618,	BPenalty=359.739348,	CPenalty=2154.494687,	RCNNAcc=0.872025,	
2018-11-29 03:52:12,812 Epoch[2] Batch [5000]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=194.969124,	ABCVarPenalty=0.136282,	APenalty=1208.985608,	BPenalty=359.645815,	CPenalty=2146.695278,	RCNNAcc=0.872011,	
2018-11-29 03:53:42,770 Epoch[2] Batch [5100]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=193.123069,	ABCVarPenalty=0.135275,	APenalty=1207.740505,	BPenalty=359.345132,	CPenalty=2141.489932,	RCNNAcc=0.871884,	
2018-11-29 03:55:12,949 Epoch[2] Batch [5200]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=191.401105,	ABCVarPenalty=0.134671,	APenalty=1207.625875,	BPenalty=359.427403,	CPenalty=2134.773687,	RCNNAcc=0.871860,	
2018-11-29 03:56:43,021 Epoch[2] Batch [5300]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=190.431426,	ABCVarPenalty=0.135026,	APenalty=1210.821827,	BPenalty=359.607622,	CPenalty=2130.700702,	RCNNAcc=0.871772,	
2018-11-29 03:58:12,570 Epoch[2] Batch [5400]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=189.739733,	ABCVarPenalty=0.134792,	APenalty=1211.122788,	BPenalty=358.689360,	CPenalty=2129.364662,	RCNNAcc=0.871970,	
2018-11-29 03:59:42,913 Epoch[2] Batch [5500]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=189.156790,	ABCVarPenalty=0.134119,	APenalty=1212.641514,	BPenalty=358.556868,	CPenalty=2127.963229,	RCNNAcc=0.872083,	
2018-11-29 04:01:12,408 Epoch[2] Batch [5600]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=189.160094,	ABCVarPenalty=0.133911,	APenalty=1213.528224,	BPenalty=358.559481,	CPenalty=2127.151111,	RCNNAcc=0.872072,	
2018-11-29 04:02:42,330 Epoch[2] Batch [5700]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=190.225385,	ABCVarPenalty=0.134078,	APenalty=1214.610739,	BPenalty=357.481950,	CPenalty=2130.553730,	RCNNAcc=0.872270,	
2018-11-29 04:04:12,468 Epoch[2] Batch [5800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=190.739286,	ABCVarPenalty=0.133721,	APenalty=1213.897637,	BPenalty=356.870916,	CPenalty=2133.753936,	RCNNAcc=0.872369,	
2018-11-29 04:05:42,446 Epoch[2] Batch [5900]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=190.870835,	ABCVarPenalty=0.133449,	APenalty=1214.462974,	BPenalty=357.183988,	CPenalty=2136.352505,	RCNNAcc=0.872333,	
2018-11-29 04:07:12,580 Epoch[2] Batch [6000]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=190.441550,	ABCVarPenalty=0.132939,	APenalty=1214.885798,	BPenalty=356.802199,	CPenalty=2136.969390,	RCNNAcc=0.872040,	
2018-11-29 04:08:42,610 Epoch[2] Batch [6100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=190.027823,	ABCVarPenalty=0.132536,	APenalty=1214.820824,	BPenalty=356.145821,	CPenalty=2136.151860,	RCNNAcc=0.872123,	
2018-11-29 04:10:13,035 Epoch[2] Batch [6200]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=188.986269,	ABCVarPenalty=0.132258,	APenalty=1215.352224,	BPenalty=355.568579,	CPenalty=2131.539617,	RCNNAcc=0.872267,	
2018-11-29 04:11:42,787 Epoch[2] Batch [6300]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=189.035573,	ABCVarPenalty=0.131611,	APenalty=1216.390053,	BPenalty=355.391160,	CPenalty=2131.554240,	RCNNAcc=0.872356,	
2018-11-29 04:13:12,861 Epoch[2] Batch [6400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=189.324437,	ABCVarPenalty=0.131269,	APenalty=1216.767695,	BPenalty=355.648098,	CPenalty=2133.316487,	RCNNAcc=0.872298,	
2018-11-29 04:14:43,111 Epoch[2] Batch [6500]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=188.750254,	ABCVarPenalty=0.130791,	APenalty=1215.242176,	BPenalty=355.389480,	CPenalty=2134.595795,	RCNNAcc=0.872194,	
2018-11-29 04:16:13,322 Epoch[2] Batch [6600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=188.282563,	ABCVarPenalty=0.130137,	APenalty=1213.123438,	BPenalty=355.572498,	CPenalty=2132.766441,	RCNNAcc=0.872073,	
2018-11-29 04:17:43,622 Epoch[2] Batch [6700]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=187.554301,	ABCVarPenalty=0.129797,	APenalty=1211.923238,	BPenalty=355.847714,	CPenalty=2129.862495,	RCNNAcc=0.872053,	
2018-11-29 04:19:13,587 Epoch[2] Batch [6800]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=187.555720,	ABCVarPenalty=0.129124,	APenalty=1211.929094,	BPenalty=356.107160,	CPenalty=2129.359922,	RCNNAcc=0.871890,	
2018-11-29 04:20:42,839 Epoch[2] Batch [6900]	Speed: 4.48 samples/sec	Train-SmoothnessLoss=187.027636,	ABCVarPenalty=0.128798,	APenalty=1210.975964,	BPenalty=357.433991,	CPenalty=2127.614501,	RCNNAcc=0.871855,	
2018-11-29 04:22:12,649 Epoch[2] Batch [7000]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=186.832998,	ABCVarPenalty=0.128539,	APenalty=1210.251851,	BPenalty=357.723615,	CPenalty=2128.541449,	RCNNAcc=0.871664,	
2018-11-29 04:23:43,010 Epoch[2] Batch [7100]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=186.918530,	ABCVarPenalty=0.128231,	APenalty=1210.557756,	BPenalty=358.784524,	CPenalty=2125.898563,	RCNNAcc=0.871706,	
2018-11-29 04:25:13,245 Epoch[2] Batch [7200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=187.466978,	ABCVarPenalty=0.128372,	APenalty=1212.315877,	BPenalty=360.627100,	CPenalty=2125.886023,	RCNNAcc=0.871625,	
2018-11-29 04:26:43,582 Epoch[2] Batch [7300]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=188.073924,	ABCVarPenalty=0.128703,	APenalty=1213.866644,	BPenalty=362.702538,	CPenalty=2127.002902,	RCNNAcc=0.871617,	
2018-11-29 04:28:13,545 Epoch[2] Batch [7400]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=188.731407,	ABCVarPenalty=0.128500,	APenalty=1214.853179,	BPenalty=364.896591,	CPenalty=2129.151921,	RCNNAcc=0.871665,	
2018-11-29 04:29:42,933 Epoch[2] Batch [7500]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=189.007290,	ABCVarPenalty=0.128440,	APenalty=1216.937954,	BPenalty=366.787813,	CPenalty=2128.309334,	RCNNAcc=0.871689,	
2018-11-29 04:31:12,680 Epoch[2] Batch [7600]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=189.125007,	ABCVarPenalty=0.129371,	APenalty=1218.854481,	BPenalty=368.045829,	CPenalty=2127.868879,	RCNNAcc=0.871720,	
2018-11-29 04:32:42,717 Epoch[2] Batch [7700]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=189.932163,	ABCVarPenalty=0.130171,	APenalty=1219.236652,	BPenalty=369.754750,	CPenalty=2131.575110,	RCNNAcc=0.871654,	
2018-11-29 04:34:13,586 Epoch[2] Batch [7800]	Speed: 4.40 samples/sec	Train-SmoothnessLoss=190.991670,	ABCVarPenalty=0.130552,	APenalty=1219.181184,	BPenalty=371.418308,	CPenalty=2135.018944,	RCNNAcc=0.871722,	
2018-11-29 04:35:44,108 Epoch[2] Batch [7900]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=190.942147,	ABCVarPenalty=0.130517,	APenalty=1219.865993,	BPenalty=371.499007,	CPenalty=2135.162617,	RCNNAcc=0.871770,	
2018-11-29 04:37:14,276 Epoch[2] Batch [8000]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=192.198602,	ABCVarPenalty=0.131022,	APenalty=1220.572082,	BPenalty=371.877959,	CPenalty=2139.573245,	RCNNAcc=0.871671,	
2018-11-29 04:38:43,704 Epoch[2] Batch [8100]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=193.399656,	ABCVarPenalty=0.131536,	APenalty=1220.721605,	BPenalty=372.093443,	CPenalty=2145.037484,	RCNNAcc=0.871586,	
2018-11-29 04:40:14,094 Epoch[2] Batch [8200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=194.396173,	ABCVarPenalty=0.131669,	APenalty=1220.499083,	BPenalty=372.136874,	CPenalty=2148.952647,	RCNNAcc=0.871513,	
2018-11-29 04:41:20,450 Epoch[2] Train-SmoothnessLoss=194.590861
2018-11-29 04:41:20,451 Epoch[2] Train-ABCVarPenalty=0.131781
2018-11-29 04:41:20,451 Epoch[2] Train-APenalty=1221.391841
2018-11-29 04:41:20,451 Epoch[2] Train-BPenalty=372.095528
2018-11-29 04:41:20,451 Epoch[2] Train-CPenalty=2148.906908
2018-11-29 04:41:20,451 Epoch[2] Train-RCNNAcc=0.871472
2018-11-29 04:41:20,451 Epoch[2] Time cost=7447.361
2018-11-29 04:41:21,718 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0003.params"
2018-11-29 04:41:23,898 Saved optimizer state to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0003.states"
2018-11-29 04:41:24,392 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0003.params"
2018-11-29 04:42:56,262 Epoch[3] Batch [100]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=221.051207,	ABCVarPenalty=0.092840,	APenalty=1202.495601,	BPenalty=370.259149,	CPenalty=2128.566017,	RCNNAcc=0.868077,	
2018-11-29 04:44:26,074 Epoch[3] Batch [200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=221.032491,	ABCVarPenalty=0.090870,	APenalty=1220.154320,	BPenalty=370.758700,	CPenalty=2136.225114,	RCNNAcc=0.872299,	
2018-11-29 04:45:55,807 Epoch[3] Batch [300]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=209.333957,	ABCVarPenalty=0.106801,	APenalty=1273.751397,	BPenalty=362.882641,	CPenalty=2094.274520,	RCNNAcc=0.875863,	
2018-11-29 04:47:26,343 Epoch[3] Batch [400]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=205.088674,	ABCVarPenalty=0.101094,	APenalty=1258.716410,	BPenalty=362.024572,	CPenalty=2107.226667,	RCNNAcc=0.877396,	
2018-11-29 04:48:56,339 Epoch[3] Batch [500]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=222.946759,	ABCVarPenalty=0.096879,	APenalty=1267.446826,	BPenalty=355.883859,	CPenalty=2175.152573,	RCNNAcc=0.876509,	
2018-11-29 04:50:26,375 Epoch[3] Batch [600]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=253.414298,	ABCVarPenalty=0.094596,	APenalty=1285.622479,	BPenalty=351.062163,	CPenalty=2250.127523,	RCNNAcc=0.879839,	
2018-11-29 04:51:55,859 Epoch[3] Batch [700]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=248.801236,	ABCVarPenalty=0.091697,	APenalty=1279.898686,	BPenalty=352.087277,	CPenalty=2261.263087,	RCNNAcc=0.881726,	
2018-11-29 04:53:25,362 Epoch[3] Batch [800]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=241.592381,	ABCVarPenalty=0.092432,	APenalty=1278.662103,	BPenalty=349.219287,	CPenalty=2257.982538,	RCNNAcc=0.881864,	
2018-11-29 04:54:55,351 Epoch[3] Batch [900]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=237.303909,	ABCVarPenalty=0.095848,	APenalty=1282.022032,	BPenalty=344.854666,	CPenalty=2261.900886,	RCNNAcc=0.881044,	
2018-11-29 04:56:25,717 Epoch[3] Batch [1000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=239.732966,	ABCVarPenalty=0.102780,	APenalty=1298.486602,	BPenalty=347.418703,	CPenalty=2254.036363,	RCNNAcc=0.880832,	
2018-11-29 04:57:56,130 Epoch[3] Batch [1100]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=234.375932,	ABCVarPenalty=0.105169,	APenalty=1297.545230,	BPenalty=349.318519,	CPenalty=2240.708873,	RCNNAcc=0.881250,	
2018-11-29 04:59:26,089 Epoch[3] Batch [1200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=229.915386,	ABCVarPenalty=0.107300,	APenalty=1304.449218,	BPenalty=353.160698,	CPenalty=2223.984766,	RCNNAcc=0.881380,	
2018-11-29 05:00:55,982 Epoch[3] Batch [1300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=233.604916,	ABCVarPenalty=0.113438,	APenalty=1322.773087,	BPenalty=361.859727,	CPenalty=2220.641645,	RCNNAcc=0.881999,	
2018-11-29 05:02:26,117 Epoch[3] Batch [1400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=240.153334,	ABCVarPenalty=0.121095,	APenalty=1334.557768,	BPenalty=365.376853,	CPenalty=2237.506847,	RCNNAcc=0.882095,	
2018-11-29 05:03:55,887 Epoch[3] Batch [1500]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=245.456494,	ABCVarPenalty=0.124756,	APenalty=1343.043290,	BPenalty=368.671327,	CPenalty=2256.289855,	RCNNAcc=0.882076,	
2018-11-29 05:05:26,237 Epoch[3] Batch [1600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=245.863140,	ABCVarPenalty=0.125879,	APenalty=1342.898107,	BPenalty=366.250507,	CPenalty=2267.848845,	RCNNAcc=0.882362,	
2018-11-29 05:06:56,671 Epoch[3] Batch [1700]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=244.196737,	ABCVarPenalty=0.124566,	APenalty=1343.841299,	BPenalty=362.910093,	CPenalty=2268.636447,	RCNNAcc=0.881778,	
2018-11-29 05:08:26,689 Epoch[3] Batch [1800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=245.067007,	ABCVarPenalty=0.124358,	APenalty=1352.313429,	BPenalty=360.624427,	CPenalty=2264.178866,	RCNNAcc=0.882109,	
2018-11-29 05:09:56,695 Epoch[3] Batch [1900]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=248.598990,	ABCVarPenalty=0.123415,	APenalty=1360.764804,	BPenalty=358.183728,	CPenalty=2265.359985,	RCNNAcc=0.881093,	
2018-11-29 05:11:26,949 Epoch[3] Batch [2000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=245.917739,	ABCVarPenalty=0.126372,	APenalty=1369.372456,	BPenalty=355.710302,	CPenalty=2248.631044,	RCNNAcc=0.881111,	
2018-11-29 05:12:56,738 Epoch[3] Batch [2100]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=243.368105,	ABCVarPenalty=0.125316,	APenalty=1370.178205,	BPenalty=351.842862,	CPenalty=2240.331314,	RCNNAcc=0.881500,	
2018-11-29 05:14:26,676 Epoch[3] Batch [2200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=242.064136,	ABCVarPenalty=0.123620,	APenalty=1367.183572,	BPenalty=348.465235,	CPenalty=2239.885520,	RCNNAcc=0.880979,	
2018-11-29 05:15:56,251 Epoch[3] Batch [2300]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=239.644628,	ABCVarPenalty=0.123367,	APenalty=1366.916368,	BPenalty=345.912923,	CPenalty=2227.626215,	RCNNAcc=0.880893,	
2018-11-29 05:17:26,166 Epoch[3] Batch [2400]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=238.641705,	ABCVarPenalty=0.124442,	APenalty=1370.054791,	BPenalty=343.402460,	CPenalty=2217.183976,	RCNNAcc=0.880571,	
2018-11-29 05:18:56,244 Epoch[3] Batch [2500]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=234.317726,	ABCVarPenalty=0.123676,	APenalty=1364.752014,	BPenalty=341.041933,	CPenalty=2201.701759,	RCNNAcc=0.879576,	
2018-11-29 05:20:26,543 Epoch[3] Batch [2600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=230.835245,	ABCVarPenalty=0.124112,	APenalty=1363.599161,	BPenalty=338.869201,	CPenalty=2184.324692,	RCNNAcc=0.879286,	
2018-11-29 05:21:57,131 Epoch[3] Batch [2700]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=227.878845,	ABCVarPenalty=0.124286,	APenalty=1363.445454,	BPenalty=336.138251,	CPenalty=2171.859666,	RCNNAcc=0.879486,	
2018-11-29 05:23:27,102 Epoch[3] Batch [2800]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=224.726411,	ABCVarPenalty=0.125542,	APenalty=1364.933815,	BPenalty=333.604126,	CPenalty=2154.815878,	RCNNAcc=0.879931,	
2018-11-29 05:24:56,275 Epoch[3] Batch [2900]	Speed: 4.49 samples/sec	Train-SmoothnessLoss=220.940884,	ABCVarPenalty=0.125116,	APenalty=1363.522314,	BPenalty=331.375323,	CPenalty=2141.694434,	RCNNAcc=0.879223,	
2018-11-29 05:26:26,399 Epoch[3] Batch [3000]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=218.895883,	ABCVarPenalty=0.124687,	APenalty=1361.704226,	BPenalty=330.194793,	CPenalty=2133.696245,	RCNNAcc=0.879373,	
2018-11-29 05:27:56,147 Epoch[3] Batch [3100]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=219.565222,	ABCVarPenalty=0.124756,	APenalty=1362.675607,	BPenalty=329.589015,	CPenalty=2130.600584,	RCNNAcc=0.879556,	
2018-11-29 05:29:26,169 Epoch[3] Batch [3200]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=219.049610,	ABCVarPenalty=0.126832,	APenalty=1367.342496,	BPenalty=329.739313,	CPenalty=2124.013384,	RCNNAcc=0.879253,	
2018-11-29 05:30:56,372 Epoch[3] Batch [3300]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=220.015123,	ABCVarPenalty=0.128265,	APenalty=1374.359164,	BPenalty=330.139031,	CPenalty=2122.759373,	RCNNAcc=0.878929,	
2018-11-29 05:32:26,102 Epoch[3] Batch [3400]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=219.117146,	ABCVarPenalty=0.129955,	APenalty=1377.017123,	BPenalty=329.962270,	CPenalty=2115.172397,	RCNNAcc=0.878961,	
2018-11-29 05:33:56,019 Epoch[3] Batch [3500]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=216.666823,	ABCVarPenalty=0.129854,	APenalty=1374.958685,	BPenalty=329.335715,	CPenalty=2107.842340,	RCNNAcc=0.879138,	
2018-11-29 05:35:26,355 Epoch[3] Batch [3600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=213.890340,	ABCVarPenalty=0.129017,	APenalty=1371.972750,	BPenalty=328.263668,	CPenalty=2099.879265,	RCNNAcc=0.879104,	
2018-11-29 05:36:56,559 Epoch[3] Batch [3700]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=211.196028,	ABCVarPenalty=0.129832,	APenalty=1370.385567,	BPenalty=327.967966,	CPenalty=2089.207600,	RCNNAcc=0.879152,	
2018-11-29 05:38:26,604 Epoch[3] Batch [3800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=209.783289,	ABCVarPenalty=0.131606,	APenalty=1371.915038,	BPenalty=327.809428,	CPenalty=2082.560895,	RCNNAcc=0.879248,	
2018-11-29 05:39:56,658 Epoch[3] Batch [3900]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=211.359457,	ABCVarPenalty=0.131239,	APenalty=1372.193816,	BPenalty=328.179452,	CPenalty=2087.128868,	RCNNAcc=0.879444,	
2018-11-29 05:41:26,207 Epoch[3] Batch [4000]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=214.098618,	ABCVarPenalty=0.130835,	APenalty=1373.316292,	BPenalty=328.598250,	CPenalty=2095.579260,	RCNNAcc=0.879626,	
2018-11-29 05:42:56,302 Epoch[3] Batch [4100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=214.241581,	ABCVarPenalty=0.131409,	APenalty=1374.676085,	BPenalty=327.805974,	CPenalty=2096.046444,	RCNNAcc=0.879491,	
2018-11-29 05:44:26,310 Epoch[3] Batch [4200]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=214.554419,	ABCVarPenalty=0.132208,	APenalty=1373.516620,	BPenalty=328.355472,	CPenalty=2098.634888,	RCNNAcc=0.879108,	
2018-11-29 05:45:56,295 Epoch[3] Batch [4300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=214.375157,	ABCVarPenalty=0.133029,	APenalty=1374.850239,	BPenalty=328.839989,	CPenalty=2098.907758,	RCNNAcc=0.879045,	
2018-11-29 05:47:26,294 Epoch[3] Batch [4400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=213.457620,	ABCVarPenalty=0.133272,	APenalty=1374.897766,	BPenalty=328.698951,	CPenalty=2097.395865,	RCNNAcc=0.879040,	
2018-11-29 05:48:56,422 Epoch[3] Batch [4500]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=216.331312,	ABCVarPenalty=0.133942,	APenalty=1375.880065,	BPenalty=329.201682,	CPenalty=2105.080282,	RCNNAcc=0.878950,	
2018-11-29 05:50:26,431 Epoch[3] Batch [4600]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=218.018359,	ABCVarPenalty=0.134583,	APenalty=1377.630850,	BPenalty=329.675568,	CPenalty=2106.009909,	RCNNAcc=0.878843,	
2018-11-29 05:51:56,055 Epoch[3] Batch [4700]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=219.431261,	ABCVarPenalty=0.134902,	APenalty=1379.200024,	BPenalty=330.341197,	CPenalty=2107.006942,	RCNNAcc=0.879062,	
2018-11-29 05:53:26,233 Epoch[3] Batch [4800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=222.382442,	ABCVarPenalty=0.135703,	APenalty=1382.287259,	BPenalty=331.376576,	CPenalty=2111.378842,	RCNNAcc=0.879079,	
2018-11-29 05:54:56,730 Epoch[3] Batch [4900]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=226.076333,	ABCVarPenalty=0.136544,	APenalty=1385.283553,	BPenalty=331.559807,	CPenalty=2115.937461,	RCNNAcc=0.879120,	
2018-11-29 05:56:27,175 Epoch[3] Batch [5000]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=228.965465,	ABCVarPenalty=0.137198,	APenalty=1388.434614,	BPenalty=331.938148,	CPenalty=2119.170324,	RCNNAcc=0.879101,	
2018-11-29 05:57:57,425 Epoch[3] Batch [5100]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=229.997645,	ABCVarPenalty=0.137786,	APenalty=1390.281649,	BPenalty=332.115608,	CPenalty=2120.208152,	RCNNAcc=0.879380,	
2018-11-29 05:59:27,637 Epoch[3] Batch [5200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=229.792772,	ABCVarPenalty=0.140093,	APenalty=1393.316723,	BPenalty=332.960547,	CPenalty=2115.663194,	RCNNAcc=0.879588,	
2018-11-29 06:00:57,363 Epoch[3] Batch [5300]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=228.952566,	ABCVarPenalty=0.140407,	APenalty=1392.925707,	BPenalty=333.082489,	CPenalty=2112.027960,	RCNNAcc=0.879526,	
2018-11-29 06:02:27,246 Epoch[3] Batch [5400]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=228.595658,	ABCVarPenalty=0.140339,	APenalty=1391.869409,	BPenalty=333.251885,	CPenalty=2110.533652,	RCNNAcc=0.879561,	
2018-11-29 06:03:57,331 Epoch[3] Batch [5500]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=227.040188,	ABCVarPenalty=0.140777,	APenalty=1391.646234,	BPenalty=333.905145,	CPenalty=2105.741080,	RCNNAcc=0.879584,	
